GAME_DATE_EST,GAMECODE,GAME_ID
2019-11-29T00:00:00,20191129/CHIPOR,0021900278
2019-11-29T00:00:00,20191129/WASLAL,0021900279
2019-11-30T00:00:00,20191130/DENSAC,0021900280
2019-11-30T00:00:00,20191130/INDPHI,0021900281
2019-11-30T00:00:00,20191130/ATLHOU,0021900282
2019-11-30T00:00:00,20191130/CHAMIL,0021900283
2019-12-01T00:00:00,20191201/MIABKN,0021900284
2019-12-01T00:00:00,20191201/BOSNYK,0021900285
2019-12-01T00:00:00,20191201/MEMMIN,0021900286
2019-12-01T00:00:00,20191201/DALLAL,0021900287
2019-12-01T00:00:00,20191201/SASDET,0021900288
2019-12-01T00:00:00,20191201/OKCNOP,0021900289
2019-12-01T00:00:00,20191201/GSWORL,0021900290
2019-12-01T00:00:00,20191201/UTATOR,0021900291
2019-12-01T00:00:00,20191201/WASLAC,0021900292
2019-12-02T00:00:00,20191202/PHXCHA,0021900293
2019-12-02T00:00:00,20191202/UTAPHI,0021900294
2019-12-02T00:00:00,20191202/GSWATL,0021900295
2019-12-02T00:00:00,20191202/INDMEM,0021900296
2019-12-02T00:00:00,20191202/NYKMIL,0021900297
2019-12-02T00:00:00,20191202/CHISAC,0021900298
2019-12-03T00:00:00,20191203/DETCLE,0021900299
2019-12-03T00:00:00,20191203/ORLWAS,0021900300
2019-12-03T00:00:00,20191203/MIATOR,0021900301
2019-12-03T00:00:00,20191203/DALNOP,0021900302
2019-12-03T00:00:00,20191203/HOUSAS,0021900303
2019-12-03T00:00:00,20191203/LALDEN,0021900304
2019-12-03T00:00:00,20191203/PORLAC,0021900305
2019-12-04T00:00:00,20191204/GSWCHA,0021900306
2019-12-04T00:00:00,20191204/MILDET,0021900307
2019-12-04T00:00:00,20191204/PHXORL,0021900308
2019-12-04T00:00:00,20191204/BKNATL,0021900309
2019-12-04T00:00:00,20191204/MIABOS,0021900310
2019-12-04T00:00:00,20191204/MEMCHI,0021900311
2019-12-04T00:00:00,20191204/INDOKC,0021900312
2019-12-04T00:00:00,20191204/MINDAL,0021900313
2019-12-04T00:00:00,20191204/LALUTA,0021900314
2019-12-04T00:00:00,20191204/SACPOR,0021900315
2019-12-05T00:00:00,20191205/PHIWAS,0021900316
2019-12-05T00:00:00,20191205/DENNYK,0021900317
2019-12-05T00:00:00,20191205/HOUTOR,0021900318
2019-12-05T00:00:00,20191205/PHXNOP,0021900319
2019-12-06T00:00:00,20191206/BKNCHA,0021900320
2019-12-06T00:00:00,20191206/ORLCLE,0021900321
2019-12-06T00:00:00,20191206/INDDET,0021900322
2019-12-06T00:00:00,20191206/DENBOS,0021900323
2019-12-06T00:00:00,20191206/WASMIA,0021900324
2019-12-06T00:00:00,20191206/GSWCHI,0021900325
2019-12-06T00:00:00,20191206/MINOKC,0021900326
2019-12-06T00:00:00,20191206/LACMIL,0021900327
2019-12-06T00:00:00,20191206/SACSAS,0021900328
2019-12-06T00:00:00,20191206/LALPOR,0021900329
2019-12-07T00:00:00,20191207/NOPDAL,0021900330
2019-12-07T00:00:00,20191207/INDNYK,0021900331
2019-12-07T00:00:00,20191207/CLEPHI,0021900332
2019-12-07T00:00:00,20191207/PHXHOU,0021900333
2019-12-07T00:00:00,20191207/MEMUTA,0021900334
2019-12-08T00:00:00,20191208/DENBKN,0021900335
2019-12-08T00:00:00,20191208/ATLCHA,0021900336
2019-12-08T00:00:00,20191208/CHIMIA,0021900337
2019-12-08T00:00:00,20191208/TORPHI,0021900338
2019-12-08T00:00:00,20191208/LACWAS,0021900339
2019-12-08T00:00:00,20191208/SACDAL,0021900340
2019-12-08T00:00:00,20191208/OKCPOR,0021900341
2019-12-08T00:00:00,20191208/MINLAL,0021900342
2019-12-09T00:00:00,20191209/LACIND,0021900343
2019-12-09T00:00:00,20191209/CLEBOS,0021900344
2019-12-09T00:00:00,20191209/TORCHI,0021900345
2019-12-09T00:00:00,20191209/SACHOU,0021900346
2019-12-09T00:00:00,20191209/ORLMIL,0021900347
2019-12-09T00:00:00,20191209/DETNOP,0021900348
2019-12-09T00:00:00,20191209/MINPHX,0021900349
2019-12-09T00:00:00,20191209/OKCUTA,0021900350
2019-12-09T00:00:00,20191209/MEMGSW,0021900351
2019-12-10T00:00:00,20191210/WASCHA,0021900352
2019-12-10T00:00:00,20191210/DENPHI,0021900353
2019-12-10T00:00:00,20191210/ATLMIA,0021900354
2019-12-10T00:00:00,20191210/NYKPOR,0021900355
2019-12-11T00:00:00,20191211/HOUCLE,0021900356
2019-12-11T00:00:00,20191211/BOSIND,0021900357
2019-12-11T00:00:00,20191211/LALORL,0021900358
2019-12-11T00:00:00,20191211/LACTOR,0021900359
2019-12-11T00:00:00,20191211/CHABKN,0021900360
2019-12-11T00:00:00,20191211/ATLCHI,0021900361
2019-12-11T00:00:00,20191211/UTAMIN,0021900362
2019-12-11T00:00:00,20191211/MEMPHX,0021900363
2019-12-11T00:00:00,20191211/NOPMIL,0021900364
2019-12-11T00:00:00,20191211/OKCSAC,0021900365
2019-12-11T00:00:00,20191211/NYKGSW,0021900366
2019-12-12T00:00:00,20191212/PHIBOS,0021900367
2019-12-12T00:00:00,20191212/CLESAS,0021900368
2019-12-12T00:00:00,20191212/DALDET,0021900369
2019-12-12T00:00:00,20191212/PORDEN,0021900370
2019-12-13T00:00:00,20191213/HOUORL,0021900371
2019-12-13T00:00:00,20191213/NOPPHI,0021900372
2019-12-13T00:00:00,20191213/INDATL,0021900373
2019-12-13T00:00:00,20191213/LALMIA,0021900374
2019-12-13T00:00:00,20191213/CHACHI,0021900375
2019-12-13T00:00:00,20191213/MILMEM,0021900376
2019-12-13T00:00:00,20191213/LACMIN,0021900377
